url,path,page_type,intent_category,sitemap_priority,lastmod,primary_keyword_cluster,commercial_objective,organic_clicks_90d,impressions_90d,enquiries_90d,decision,decision_rationale,owner,last_reviewed
https://mychef.id/chefs/adriano,/chefs/adriano,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/chefs/made-surya,/chefs/made-surya,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/chefs/bayu-pranata,/chefs/bayu-pranata,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/chefs/ni-putu-asri,/chefs/ni-putu-asri,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/chefs/wayan-suarjana,/chefs/wayan-suarjana,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/chefs/ketut-mahardika,/chefs/ketut-mahardika,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/chefs/sari-dewi-kusuma,/chefs/sari-dewi-kusuma,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/chefs/komang-artha,/chefs/komang-artha,Proof/Team,Trust,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/corporate-case-studies,/corporate-case-studies,Standalone landing,Commercial,0.7,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/journal,/journal,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/pricing,/pricing,Conversion support,Trust,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/staffing,/staffing,Service,Commercial,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/contact,/contact,Conversion support,Trust,0.5,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/certified-partner,/certified-partner,Standalone landing,Commercial,0.5,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/press,/press,Conversion support,Trust,0.3,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/privacy,/privacy,Policy,Compliance,0.3,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/terms,/terms,Policy,Compliance,0.3,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/cancellation,/cancellation,Policy,Compliance,0.3,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/drop-off-catering-bali,/blog/drop-off-catering-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/hostess-hire-bali,/blog/hostess-hire-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/chef-for-photoshoot-bali,/blog/chef-for-photoshoot-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/tasting-menu-bali,/blog/tasting-menu-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/luxury-dining-bali,/blog/luxury-dining-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/fine-dining-at-home-bali,/blog/fine-dining-at-home-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/holiday-chef-bali,/blog/holiday-chef-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/dietary-specific-chef-bali,/blog/dietary-specific-chef-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/hotel-restaurant-chef-staffing,/blog/hotel-restaurant-chef-staffing,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
https://mychef.id/blog/indonesian-street-food-private-chef-bali,/blog/indonesian-street-food-private-chef-bali,Editorial,Informational,0.8,,TBD — pending keyword mapping,TBD — requires management confirmation,NO DATA — GSC access required,NO DATA — GSC access required,NO DATA — analytics access required,UNASSESSED,,,
